stageid,site,treatment,burn,plotnum,treeid,clumpid,spp,dbh,ht,cbh,notes
1,dun,np,b,4,3081,,rw,35.0,,2.9,
1,dun,np,b,4,3082,,rw,101.3,,6.7,
1,dun,np,b,4,3083,,rw,15.6,,7.2,
1,dun,np,b,4,3084,,rw,25.6,,3.6,
1,dun,np,b,4,3085,,rw,66.7,,4.5,
1,dun,np,b,4,3086,,rw,17.7,,5.8,
1,dun,np,b,4,3087,,rw,49.5,,3.5,
1,dun,np,b,4,3088,,rw,33.2,,11.4,
1,dun,np,b,4,3089,,rw,15.5,,0.7,
1,dun,np,b,4,3090,,to,33.2,,2.6,
1,dun,np,b,5,3052,,df,39.3,,12.4,
1,dun,np,b,5,3053,,gf,55.5,,10.0,
1,dun,np,b,5,3054,,gf,18.9,,0.5,
1,dun,np,b,5,3055,,to,19.6,,2.6,
1,dun,np,b,5,3056,,md,56.9,,8.8,
1,dun,np,b,5,3057,,to,63.9,,4.2,
1,dun,np,b,5,3058,,to,30.9,,13.0,
1,dun,np,b,5,3059,,to,41.8,,2.8,
1,dun,np,b,5,3060,,rw,49.2,,11.4,
1,dun,np,b,5,3061,,rw,56.5,,9.4,
1,dun,np,b,5,3062,,rw,22.4,,9.3,
1,dun,np,b,5,3063,,rw,13.9,,0.7,
1,dun,np,b,5,3064,,md,70.1,,6.8,
1,dun,np,b,5,3065,,df,15.3,,4.6,
1,dun,np,b,5,3066,,gf,33.8,,11.4,
1,dun,np,b,5,3067,,gf,35.1,,11.8,
1,dun,np,b,5,3068,,df,12.6,,19.6,
1,dun,np,b,7,9768,,to,10.5,,1.5,
1,dun,np,b,7,9769,1,rw,69.0,,3.3,
1,dun,np,b,7,9770,1,rw,90.1,,3.5,
1,dun,np,b,7,9771,,rw,30.3,,11.8,
1,dun,np,b,7,9772,2,to,21.6,,3.8,
1,dun,np,b,7,9773,2,to,19.4,,4.2,
1,dun,np,b,7,9774,,rw,13.1,,9.8,
1,dun,np,b,7,9775,,to,21.3,,1.2,
1,dun,np,b,7,9776,,to,18.4,,2.4,
1,dun,np,b,7,9777,,to,19.0,,6.8,
1,dun,np,b,7,9778,,to,28.5,,7.4,
1,dun,np,b,7,9779,,to,23.3,,3.8,
1,dun,np,b,7,9780,,to,20.3,,3.3,
1,dun,np,b,7,9781,,to,24.4,,5.2,
1,dun,np,b,7,9782,,to,21.9,,3.4,
1,dun,np,b,7,9783,,to,13.2,,3.0,
1,dun,np,b,7,9784,,to,15.4,,3.1,
1,dun,np,b,7,9785,,rw,92.3,,4.4,
1,dun,np,nb,1,9949,,rw,11.6,,0.0,
1,dun,np,nb,1,9950,,rw,10.9,,0.0,
1,dun,np,nb,1,9951,,rw,95.6,,7.2,
1,dun,np,nb,1,9952,,rw,18.0,,0.0,
1,dun,np,nb,1,9953,,gf,21.9,,8.6,
1,dun,np,nb,1,9954,,rw,10.0,,0.9,
1,dun,np,nb,1,9955,1,rw,25.0,,5.3,
1,dun,np,nb,1,9956,1,rw,70.8,,9.6,
1,dun,np,nb,1,9957,1,rw,55.2,,8.4,
1,dun,np,nb,1,9958,,df,58.0,,28.2,
1,dun,np,nb,1,9959,,rw,15.1,,0.5,
1,dun,np,nb,1,9960,2,gf,82.6,,23.4,
1,dun,np,nb,1,9961,2,gf,67.7,,19.6,
1,dun,np,nb,1,9962,,rw,30.7,,1.0,
1,dun,np,nb,1,9963,,gf,30.7,,5.8,
1,dun,np,nb,1,9964,,df,76.5,,25.3,
1,dun,np,nb,1,9965,,rw,77.4,,6.6,
1,dun,np,nb,1,9966,,gf,49.4,,18.3,
1,dun,np,nb,1,9967,,to,25.6,,6.2,
1,dun,np,nb,1,9968,,to,46.1,,7.5,
1,dun,np,nb,1,9969,,gf,45.1,,6.5,
1,dun,np,nb,10,3025,,rw,20.6,,5.4,
1,dun,np,nb,10,3026,,rw,20.3,,5.2,
1,dun,np,nb,10,3027,,df,37.4,,23.1,
1,dun,np,nb,10,3028,,rw,21.8,,4.2,
1,dun,np,nb,10,3029,,gf,22.1,,1.2,
1,dun,np,nb,10,3030,,gf,16.1,,5.5,
1,dun,np,nb,10,3031,,rw,77.5,,11.2,
1,dun,np,nb,10,3032,,gf,20.0,,10.6,
1,dun,np,nb,10,3033,,gf,35.5,,12.0,
1,dun,np,nb,10,3034,,gf,39.9,,12.9,
1,dun,np,nb,10,3035,,gf,68.9,,10.7,
1,dun,np,nb,10,3036,,rw,30.4,,3.6,
1,dun,np,nb,10,3037,,rw,14.5,,0.6,
1,dun,np,nb,10,3038,,rw,11.0,,1.4,
1,dun,np,nb,10,3039,,rw,34.0,,2.4,
1,dun,np,nb,10,3040,,rw,26.9,,3.5,
1,dun,np,nb,10,3041,,df,10.6,,3.3,
1,dun,np,nb,10,3042,,rw,77.8,,11.7,
1,dun,np,nb,10,3043,,to,15.5,,1.3,
1,dun,np,nb,10,3044,,gf,64.6,,8.0,
1,dun,np,nb,10,3045,,gf,26.3,,13.4,
1,dun,np,nb,10,3046,,to,16.0,,2.9+,
1,dun,np,nb,10,3047,,df,25.5,,20.8,
1,dun,np,nb,10,3048,,to,13.2,,3.0,
1,dun,np,nb,10,3049,,gf,16.8,,5.3,
1,dun,np,nb,10,3050,,df,62.0,,12.4,
1,dun,np,nb,10,3051,,to,27.0,,4.7,
1,dun,np,nb,2,9970,,gf,73.9,,7.7,
1,dun,np,nb,2,9971,,gf,22.1,,5.2,
1,dun,np,nb,2,9972,,to,14.5,,2.2,
1,dun,np,nb,2,9973,1,to,44.4,,7.6,
1,dun,np,nb,2,9974,1,to,27.6,,2.8,
1,dun,np,nb,2,9975,,to,26.6,,1.9,
1,dun,np,nb,2,9976,,to,17.6,,8.8,
1,dun,np,nb,2,9977,2,rw,48.0,,6.1,
1,dun,np,nb,2,9978,2,rw,30.6,,6.3,
1,dun,np,nb,2,9979,2,rw,56.3,,7.2,
1,dun,np,nb,2,9980,,rw,19.7,,2.2,
1,dun,np,nb,2,9981,,to,23.4,,0.0,
1,dun,np,nb,2,9982,,gf,47.6,,21.2,
1,dun,np,nb,2,9983,,gf,60.0,,18.7,
1,dun,np,nb,2,9984,,df,66.8,,19.8,
1,dun,np,nb,2,9985,,df,15.9,,4.9,still alive
1,dun,np,nb,2,9986,,gf,20.1,,3.6,still alive
1,dun,np,nb,4,3108,,gf,55.6,,19.1,
1,dun,np,nb,4,3109,,gf,21.1,,7.3,
1,dun,np,nb,4,3110,,gf,63.0,,15.9,
1,dun,np,nb,4,3111,,gf,37.4,,12.5,
1,dun,np,nb,4,3112,,df,53.5,,20.1,
1,dun,np,nb,4,3113,,df,18.0,,17.8,
1,dun,np,nb,4,3114,,to,53.9,,6.5,
1,dun,np,nb,4,3115,,to,19.9,,4.9,
1,dun,np,nb,4,3116,,to,14.2,,2.1,
1,dun,np,nb,4,3117,1,to,43.5,,9.8,
1,dun,np,nb,4,3118,1,to,40.0,,13.1,
1,dun,np,nb,4,3119,,to,44.4,,11.4,
1,dun,np,nb,4,3120,,rw,23.8,,7.3,
1,dun,np,nb,4,3121,,rw,21.7,,4.2,
1,dun,np,nb,4,3122,,to,39.4,,5.7,
1,dun,np,nb,4,3123,,rw,16.4,,1.7,
1,dun,np,nb,4,3124,,rw,36.4,,11.9,
1,dun,np,nb,4,3125,,df,85.7,,15.9,
1,dun,np,nb,4,3126,,df,71.0,,17.6,
1,dun,np,nb,4,3127,,gf,48.2,,4.8,
1,dun,np,nb,4,3128,,to,33.6,,5.9,
1,dun,np,nb,4,3129,,gf,19.3,,6.5,
1,dun,np,nb,4,3130,,to,44.3,,7.7,
1,dun,np,nb,4,3131,,gf,16.7,,6.4,
1,dun,np,nb,4,3132,,gf,15.4,,4.6,
1,dun,np,nb,4,3133,,gf,62.3,,19.5,
1,dun,np,nb,8,3134,,gf,41.2,,17.5,
1,dun,np,nb,8,3135,,gf,15.5,,2.6,
1,dun,np,nb,8,3136,,to,10.3,,5.6,
1,dun,np,nb,8,3137,,df,46.3,,15.4,
1,dun,np,nb,8,3138,,to,24.6,,6.6,
1,dun,np,nb,8,3139,,to,26.6,,8.7,
1,dun,np,nb,8,3140,,to,22.5,,8.4,
1,dun,np,nb,8,3141,,rw,23.5,,0.4,
1,dun,np,nb,8,3142,,gf,13.3,,1.4,
1,dun,np,nb,8,3143,,gf,46.5,,17.0,
1,dun,np,nb,8,3144,,df,63.2,,20.5,
1,dun,np,nb,8,3145,,gf,11.6,,2.6,
1,dun,np,nb,8,3146,,df,72.2,,13.0,
1,dun,np,nb,8,3147,,to,12.0,,5.7,
1,dun,np,nb,8,3148,,gc,30.6,,9.8,
1,dun,np,nb,8,3149,,gf,19.0,,14.8,
1,dun,np,nb,8,3150,,df,70.2,,11.5,
1,dun,np,nb,8,3151,,to,26.9,,8.5,
1,dun,np,nb,8,3152,1,to,36.4,,8.3,
1,dun,np,nb,8,3153,1,to,23.9,,14.9,
1,dun,np,nb,8,3154,,to,52.8,,16.8,
1,dun,np,nb,8,3155,,to,21.2,,6.1,
1,dun,np,nb,8,3156,,to,11.7,,2.3,
1,dun,np,nb,8,3157,,to,32.8,,9.1,
1,dun,np,nb,8,3158,,to,34.8,,14.5,
1,fair,ls,b,1,3250,,df,26.3,20.5,5.1,dead crown at 1
1,fair,ls,b,1,3251,,df,18.0,,8.2,dead crown at 1
1,fair,ls,b,1,3252,,hm,12.2,,3.5,
1,fair,ls,b,1,3253,,df,10.0,,6.9,
1,fair,ls,b,1,3254,,df,27.1,,6.5,dead crown at 1
1,fair,ls,b,1,3255,,df,22.2,,5.5,dead crown at 1.5
1,fair,ls,b,1,3256,,df,34.4,,7.9,dead crown at 1
1,fair,ls,b,1,3257,1,to,11.6,,1.8,
1,fair,ls,b,1,3258,,rw,30.0,,5.3,dead crown at 1.5
1,fair,ls,b,1,3259,,df,35.6,,9.9,dead crown at 1
1,fair,ls,b,1,3260,,df,17.9,11.5,5.9,dead crown at 0.5
1,fair,ls,b,1,3261,,df,17.9,,6.9,dead crown at 0
1,fair,ls,b,1,3262,2,ra,11.0,,7.7,
1,fair,ls,b,1,3263,2,ra,13.2,8.8,6.4,
1,fair,ls,b,1,3264,,df,38.4,,7.0,dead crown at 0
1,fair,ls,b,1,3265,,df,20.6,14.7,9.5,dead crown at 1
1,fair,ls,b,1,3269,,ra,10.2,,5.8,
1,fair,ls,b,1,3266,,df,28.1,,7.4,
1,fair,ls,b,1,3267,,df,12.3,,6.9,dead crown at 1
1,fair,ls,b,1,3268,,rw,11.6,,4.8,dead crown at 1.5
1,fair,ls,b,10,3670,1,rw,13.2,,6.0,
1,fair,ls,b,10,3671,1,rw,12.4,,6.5,
1,fair,ls,b,10,3672,1,rw,79.2,,14.0,
1,fair,ls,b,10,3673,,rw,23.7,,9.0,
1,fair,ls,b,10,3674,,df,38.5,,10.8,
1,fair,ls,b,10,3675,2,rw,84.0,,19.0,
1,fair,ls,b,10,3201,2,rw,33.8,,12.1,
1,fair,ls,b,10,3676,3,rw,10.9,,10.7,
1,fair,ls,b,10,3677,3,rw,35.3,,4.0,
1,fair,ls,b,10,3678,4,rw,11.5,,8.7,
1,fair,ls,b,10,3679,5,rw,17.8,,3.9,
1,fair,ls,b,10,3680,6,to,28.8,,9.5,
1,fair,ls,b,10,3681,,rw,32.1,,7.2,
1,fair,ls,b,10,3682,,hm,34.7,,5.1,
1,fair,ls,b,10,3683,,rw,81.6,,20.4,
1,fair,ls,b,10,3684,,rw,41.8,,14.6,
1,fair,ls,b,10,3685,,rw,44.3,,12.6,
1,fair,ls,b,10,3686,,rw,55.2,,29.1,
1,fair,ls,b,10,3687,,rw,33.7,,14.5,
1,fair,ls,b,10,3688,,rw,34.9,,10.2,
1,fair,ls,b,10,3689,,rw,16.7,,7.1,
1,fair,ls,b,10,3690,,rw,50.3,,17.2,
1,fair,ls,b,10,3691,7,rw,54.3,,13.0,
1,fair,ls,b,10,3692,,rw,16.9,,3.5,
1,fair,ls,b,10,3693,,df,16.8,,5.0,
1,fair,ls,b,10,3694,,df,32.5,,10.3,
1,fair,ls,b,10,3695,,df,35.7,,7.4,
1,fair,ls,b,10,3696,,rw,18.0,,9.3,
1,fair,ls,b,10,3697,,rw,43.7,,14.8,
1,fair,ls,b,10,3698,8,to,23.9,,6.3,
1,fair,ls,b,10,3699,,rw,19.8,,14.1,
1,fair,ls,b,10,3700,,df,15.0,,12.1,
1,fair,ls,b,2,3229,,hm,29.2,,4.8,
1,fair,ls,b,2,3230,,hm,35.8,,4.3,
1,fair,ls,b,2,3231,,hm,34.1,,5.6,
1,fair,ls,b,2,3232,,rw,46.1,,9.7,
1,fair,ls,b,2,3233,,gf,26.1,,7.3,
1,fair,ls,b,2,3234,,hm,41.4,,6.4,
1,fair,ls,b,2,3235,,hm,20.3,,3.4,"lean 30, new leader"
1,fair,ls,b,2,3236,1,rw,28.2,,5.8,
1,fair,ls,b,2,3237,1,rw,28.1,,7.4,
1,fair,ls,b,2,3238,2,rw,19.6,,5.3,
1,fair,ls,b,2,3239,2,rw,48.8,,9.6,
1,fair,ls,b,2,3241,,df,19.6,,4.8,dead crown at 0.5
1,fair,ls,b,2,3240,,df,13.7,,6.8,dead crown at 0
1,fair,ls,b,2,3243,,df,11.9,,5.2,
1,fair,ls,b,2,3244,,df,25.9,,9.9,
1,fair,ls,b,2,3245,,rw,29.3,,5.2,
1,fair,ls,b,2,3246,,gf,56.5,,12.7,dead crown at 2
1,fair,ls,b,2,3247,,gf,50.9,,3.5,
1,fair,ls,b,2,3248,,hm,42.5,,2.9,
1,fair,ls,b,2,3249,,rw,26.4,,11.4,
1,fair,ls,b,9,3202,1,rw,13.4,,7.1,
1,fair,ls,b,9,3203,2,rw,11.9,,3.6,
1,fair,ls,b,9,3204,2,rw,54.4,,9.9,
1,fair,ls,b,9,3205,2,rw,41.5,,11.2,
1,fair,ls,b,9,3206,,df,34.4,,14.4,
1,fair,ls,b,9,3207,3,rw,45.3,,8.6,
1,fair,ls,b,9,3208,,gf,14.4,,11.5,
1,fair,ls,b,9,3209,4,rw,23.0,,5.3,
1,fair,ls,b,9,3210,,gf,13.5,,8.3,
1,fair,ls,b,9,3211,,rw,17.2,,9.7,
1,fair,ls,b,9,3212,,df,17.6,,9.3,
1,fair,ls,b,9,3213,,df,17.3,,9.3,
1,fair,ls,b,9,3214,,df,11.7,,11.5,
1,fair,ls,b,9,3215,,df,11.2,,9.8,
1,fair,ls,b,9,3216,,df,16.6,,8.3,
1,fair,ls,b,9,3217,,rw,18.4,,8.2,
1,fair,ls,b,9,3218,,rw,31.3,,10.4,
1,fair,ls,b,9,3219,5,rw,41.3,,14.7,
1,fair,ls,b,9,3220,,rw,24.8,,10.7,
1,fair,ls,b,9,3221,5,rw,38.4,,13.0,
1,fair,ls,b,9,3222,,rw,25.3,,14.1,
1,fair,ls,b,9,3223,,rw,42.3,,8.2,
1,fair,ls,b,9,3224,,rw,28.6,,12.6,
1,fair,ls,b,9,3225,,rw,35.1,,12.7,
1,fair,ls,b,9,3226,,df,29.1,,13.6,
1,fair,ls,b,9,3227,6,rw,38.8,,13.7,
1,fair,ls,b,9,3228,6,rw,44.6,,9.7,
1,fair,ls,b,8,3629,1,to,28.2,,11.2,lean 50
1,fair,ls,b,8,3630,1,to,16.4,,9.8,
1,fair,ls,b,8,3631,,to,16.9,,11.1,lean 50
1,fair,ls,b,8,3632,,to,22.0,,11.1,
1,fair,ls,b,8,3633,,to,14.9,,9.7,
1,fair,ls,b,8,3634,2,to,21.5,,10.4,
1,fair,ls,b,8,3635,,to,25.0,,7.7,
1,fair,ls,b,8,3636,,hm,48.5,,12.2,
1,fair,ls,b,8,3637,,hm,13.6,,14.7,
1,fair,ls,b,8,3638,,hm,51.7,,17.4,
1,fair,ls,b,8,3639,,rw,37.4,,20.5,
1,fair,ls,b,8,3640,,to,37.9,,12.6,
1,fair,ls,b,8,3642,,hm,33.1,,14.7,
1,fair,ls,b,8,3643,,df,16.2,,13.2,
1,fair,ls,b,8,3644,,rw,29.1,,16.0,
1,fair,ls,b,8,3645,,hm,57.5,,10.6,
1,fair,ls,b,8,3646,,rw,16.7,,9.8,
1,fair,ls,b,8,3647,,rw,40.3,,8.6,
1,fair,ls,b,8,3648,,rw,39.0,,10.0,
1,fair,ls,b,8,3649,,rw,20.7,,12.2,
1,fair,ls,b,8,3650,,rw,41.3,,13.2,
1,fair,ls,b,8,3651,,gf,14.1,,14.9,
1,fair,ls,b,8,3652,3,rw,32.3,,13.6,
1,fair,ls,b,8,3653,4,rw,34.4,,12.9,
1,fair,ls,b,8,3654,4,rw,16.7,,5.9,
1,fair,ls,b,8,3655,4,rw,12.3,,6.0,
1,fair,ls,b,8,3656,4,rw,33.1,,10.2,
1,fair,ls,b,8,3657,5,rw,24.8,,22.5,
1,fair,ls,b,8,3658,6,rw,22.5,,14.3,
1,fair,ls,b,8,3659,7,rw,12.4,,8.4,
1,fair,ls,b,8,3660,7,rw,26.0,,18.7,
1,fair,ls,b,8,3661,7,rw,38.0,,23.9,
1,fair,ls,b,8,3662,8,rw,47.0,,16.1,
1,fair,ls,b,8,3663,,rw,64.9,,11.1,
1,fair,ls,b,8,3664,8,rw,41.9,,7.9,
1,fair,ls,b,8,3665,9,rw,38.2,,13.9,
1,fair,ls,b,8,3666,9,rw,41.1,,17.6,
1,fair,ls,b,8,3667,9,rw,39.8,,12.1,
1,fair,ls,b,8,3668,,rw,45.3,,10.6,
1,fair,ls,b,8,3669,,rw,21.0,,9.5,
1,fair,ls,nb,1,717,,gf,10.6,,6.4,
1,fair,ls,nb,1,718,,gf,13.5,,10.7,
1,fair,ls,nb,1,720,,gf,35.4,,6.7,
1,fair,ls,nb,1,719,,gf,19.6,,7.3,
1,fair,ls,nb,1,721,,gf,11.9,,9.1,
1,fair,ls,nb,1,722,,gf,24.2,,8.5,
1,fair,ls,nb,1,723,,gf,37.9,,22.2,
1,fair,ls,nb,1,724,,gf,21.6,,9.6,
1,fair,ls,nb,1,725,,gf,17.8,,8.0,
1,fair,ls,nb,1,727,,gf,16.1,,7.6,
1,fair,ls,nb,1,728,,gf,44.2,,9.3,
1,fair,ls,nb,1,729,,gf,17.2,,5.6,
1,fair,ls,nb,1,730,,gf,18.0,,8.7,
1,fair,ls,nb,1,731,,gf,196.2,,13.5,
1,fair,ls,nb,1,732,,gf,18.3,,15.9,
1,fair,ls,nb,1,733,,gf,18.9,,14.7,
1,fair,ls,nb,1,734,,hm,27.9,,4.6,
1,fair,ls,nb,1,735,1,rw,30.4,,11.8,
1,fair,ls,nb,1,736,2,to,10.5,,4.9,
1,fair,ls,nb,1,737,,df,16.9,,11.6,
1,fair,ls,nb,1,738,,to,19.2,,4.0,
1,fair,ls,nb,1,739,,gf,33.9,,7.1,
1,fair,ls,nb,1,741,,gf,20.3,,10.9,
1,fair,ls,nb,1,742,3,rw,21.0,,7.3,
1,fair,ls,nb,1,743,3,rw,12.3,,2.4,
1,fair,ls,nb,1,744,3,rw,67.0,,8.0,
1,fair,ls,nb,1,745,,gf,11.1,,12.8,
1,fair,ls,nb,1,746,,gf,24.7,,12.8,
1,fair,ls,nb,1,747,,gf,17.7,,9.1,
1,fair,ls,nb,1,748,,gf,16.3,,16.2,
1,fair,ls,nb,1,749,,gf,23.0,,16.1,
1,fair,ls,nb,1,750,,gf,23.4,,11.5,
1,fair,ls,nb,1,751,,gf,16.4,,18.5,
1,fair,ls,nb,1,752,,gf,21.3,,18.4,
1,fair,ls,nb,11,9713,1,to,14.1,,6.4,
1,fair,ls,nb,11,9714,1,to,14.1,,8.1,
1,fair,ls,nb,11,9715,,hm,21.7,15.6,1.8,
1,fair,ls,nb,11,9716,,gf,11.7,,10.5,
1,fair,ls,nb,11,9717,,hm,20.7,,3.2,
1,fair,ls,nb,11,9718,,df,27.2,,13.8,
1,fair,ls,nb,11,9719,,gf,22.8,,9.4,
1,fair,ls,nb,11,9720,,df,29.2,,11.4,
1,fair,ls,nb,11,9721,,rw,33.7,,14.3,
1,fair,ls,nb,11,9722,,rw,47.5,,18.5,
1,fair,ls,nb,11,9723,2,rw,55.0,,19.0,
1,fair,ls,nb,11,9724,2,rw,62.9,,13.2,
1,fair,ls,nb,11,9725,,gf,16.3,15.0,6.9,
1,fair,ls,nb,11,9726,,df,13.0,,5.6,
1,fair,ls,nb,11,9727,,df,12.7,,11.4,
1,fair,ls,nb,11,9728,,gf,13.6,,9.5,
1,fair,ls,nb,11,9729,,gf,10.0,,7.0,
1,fair,ls,nb,11,9730,,df,28.1,,4.2,
1,fair,ls,nb,11,9731,,hm,35.2,,3.0,
1,fair,ls,nb,11,9732,,gf,13.1,,11.4,
1,fair,ls,nb,11,9733,,df,34.1,,8.0,
1,fair,ls,nb,11,9734,,df,42.5,,11.0,
1,fair,ls,nb,11,9735,,gf,12.0,,8.9,
1,fair,ls,nb,11,9736,3,to,15.6,,8.9,
1,fair,ls,nb,11,9737,,rw,20.0,,11.6,
1,fair,ls,nb,11,9738,,gf,16.5,,10.5,
1,fair,ls,nb,11,9739,,hm,33.1,,6.5,
1,fair,ls,nb,11,9741,4,rw,21.2,,6.8,
1,fair,ls,nb,11,9740,5,rw,47.1,,13.4,
1,fair,ls,nb,11,9742,,hm,25.5,,2.9,
1,fair,ls,nb,11,9743,,hm,23.9,,10.6,
1,fair,ls,nb,11,9744,,hm,16.9,,10.1,
1,fair,ls,nb,11,9745,,to,16.7,,3.9,
1,fair,ls,nb,11,9746,6,to,31.6,,2.6,
1,fair,ls,nb,11,9747,,rw,41.7,,7.5,
1,fair,ls,nb,4,9630,,rw,58.6,,14.5,
1,fair,ls,nb,4,9631,,hm,15.3,,1.6,
1,fair,ls,nb,4,9632,,gf,17.2,,2.3,no new leader
1,fair,ls,nb,4,9633,1,to,12.2,,2.6,
1,fair,ls,nb,4,9634,,rw,64.4,,14.6,
1,fair,ls,nb,4,9635,,to,17.5,,3.1,most of bole circumfrenece dead
1,fair,ls,nb,4,9636,,hm,25.4,,4.7,dead crown at 1
1,fair,ls,nb,4,9637,,rw,47.9,,6.8,
1,fair,ls,nb,4,9638,,rw,44.3,,11.9,
1,fair,ls,nb,4,9639,2,to,16.1,,4.6,
1,fair,ls,nb,4,9640,,rw,35.1,22.5,9.7,
1,fair,ls,nb,4,9641,3,to,10.9,,4.4,
1,fair,ls,nb,4,9642,3,to,12.0,,3.1,
1,fair,ls,nb,4,9643,,hm,14.3,,2.0,"toppled, hung up, lean 30"
1,fair,ls,nb,4,9645,,hm,12.1,,2.7,"toppled, hung up, lean 45"
1,fair,ls,nb,4,9646,,rw,39.2,,11.0,
1,fair,ls,nb,4,9647,,rw,63.8,,16.4,
1,fair,ls,nb,4,9679,,gf,11.1,,5.0,
1,fair,ls,nb,4,3090,,gf,15.7,,6.7,
1,fair,ls,nb,4,3142,,hm,13.5,,2.5,
1,fair,ls,nb,4,9204,,gf,11.5,,1.4,lean 30
1,fair,ls,nb,5,9225,,gf,31.4,24.3,14.6,
1,fair,ls,nb,5,9226,,gf,13.3,,12.5,
1,fair,ls,nb,5,9227,,gf,30.6,,17.1,
1,fair,ls,nb,5,9228,1,hm,34.1,,0.0,
1,fair,ls,nb,5,9229,1,hm,15.6,,3.8,
1,fair,ls,nb,5,9230,,gf,27.4,28.5,18.3,
1,fair,ls,nb,5,9231,,gf,16.0,,14.1,
1,fair,ls,nb,5,9232,,gf,13.0,,10.1,white mold?
1,fair,ls,nb,5,9233,,gf,54.2,,20.4,
1,fair,ls,nb,5,9234,2,wm,12.4,,9.4,
1,fair,ls,nb,5,9235,,gf,30.9,30.0,14.4,
1,fair,ls,nb,5,9236,,rw,55.4,,12.8,
1,fair,ls,nb,5,9237,,gf,20.5,,20.2,
1,fair,ls,nb,5,9238,,gf,20.2,,15.9,
1,fair,ls,nb,5,9239,,gf,21.8,,21.7,
1,fair,ls,nb,5,9240,,gf,19.0,,15.6,
1,fair,ls,nb,5,9241,,gf,17.9,,14.8,
1,fair,ls,nb,5,9242,,gf,23.9,,16.9,
1,fair,ls,nb,5,9243,3,to,18.6,,2.4,"lean 30, on ground"
1,fair,ls,nb,5,9244,3,to,17.7,,16.5,
1,fair,ls,nb,5,9245,3,to,30.4,,17.1,
1,fair,ls,nb,5,9246,3,to,22.2,,17.7,
1,fair,ls,nb,5,9247,5,to,18.1,,15.3,
1,fair,ls,nb,5,9248,5,to,16.3,,13.8,
1,fair,ls,nb,5,9249,5,to,13.5,,10.0,
1,fair,ls,nb,5,9250,,gf,15.5,,18.8,
1,fair,ls,nb,5,9251,,gf,22.2,,17.2,
1,fair,ls,nb,5,9252,,gf,27.0,,18.3,
1,fair,ls,nb,5,9253,6,to,19.8,,15.1,
1,fair,ls,nb,5,9254,6,to,19.0,,13.3,
1,fair,ls,nb,5,9255,,gf,17.0,,12.3,
1,fair,ls,nb,5,9256,,gf,46.4,,15.5,
1,fair,ls,nb,5,9257,,hm,21.8,,7.0,
1,fair,ls,nb,5,9258,,to,12.2,,4.6,"lean 50, bent over"
1,fair,ls,nb,5,9259,7,to,20.9,,12.3,
1,fair,ls,nb,5,9260,7,to,12.8,13.8,7.9,
1,fair,ls,nb,5,9261,,gf,19.3,,13.0,
1,fair,ls,nb,5,9262,8,rw,50.9,,17.1,old fire scar
1,fair,ls,nb,5,9263,8,rw,59.3,,15.8,old fire scar
1,fair,ls,nb,5,9264,8,rw,35.2,,11.8,old fire scar
1,fair,ls,nb,5,9265,9,rw,41.5,,14.7,
1,fair,ls,nb,5,9266,9,rw,63.6,,15.2,
1,fair,ls,nb,5,9267,,rw,47.5,,15.9,
1,fair,ls,nb,5,9268,,hm,18.7,,4.6,
1,fair,ls,nb,5,9269,,gf,25.7,,15.2,
1,fair,ls,nb,5,9270,,gf,14.2,23.0,15.7,
1,fair,ls,nb,5,9271,10,wm,12.5,,8.5,"lean 50, down hill"
1,fair,ls,nb,5,9272,10,wm,20.2,,8.7,lean 50
1,fair,ls,nb,5,9273,10,wm,14.5,,6.2,bole broken but still attached
1,fair,ls,nb,5,9274,,rw,35.1,,12.7,
1,fair,ls,nb,5,9275,,rw,46.6,,19.4,
1,fair,ls,nb,5,9276,,rw,32.0,,12.0,old fire scar
1,fair,ls,nb,5,9277,,gf,24.6,,13.8,
1,fair,ls,nb,7,9205,1,to,15.6,13.6,8.9,
1,fair,ls,nb,7,9206,,to,13.8,,5.6,
1,fair,ls,nb,7,9207,2,rw,32.4,,8.4,
1,fair,ls,nb,7,9208,2,rw,32.9,,3.4,
1,fair,ls,nb,7,9209,3,to,34.9,,11.9,
1,fair,ls,nb,7,9210,,hm,10.7,11.5,3.7,
1,fair,ls,nb,7,9211,,gf,20.2,,8.4,
1,fair,ls,nb,7,9212,4,rw,26.0,,13.1,
1,fair,ls,nb,7,9213,5,hm,30.1,,4.0,merge
1,fair,ls,nb,7,9214,5,hm,17.1,,0.0,merge
1,fair,ls,nb,7,9215,6,to,13.5,11.1,3.7,s-shaped
1,fair,ls,nb,7,9216,,rw,54.7,,11.4,
1,fair,ls,nb,7,9217,,rw,22.2,,6.6,
1,fair,ls,nb,7,9218,7,to,21.8,,2.9,new leader
1,fair,ls,nb,7,9219,8,to,13.9,,8.2,
1,fair,ls,nb,7,9220,9,rw,16.9,15.4,9.9,
1,fair,ls,nb,7,9221,10,to,32.9,,1.8,
1,fair,ls,nb,7,9222,,rw,99.4,,10.3,
1,fair,ls,nb,7,9223,,hm,55.8,,0.5,
1,fair,ls,nb,7,9224,,to,14.6,,7.4,
1,fair,m,b,10,3518,1,to,33.2,,2.2,
1,fair,m,b,10,3519,2,rw,36.8,,13.0,
1,fair,m,b,10,3520,,rw,39.6,,11.9,
1,fair,m,b,10,3521,3,rw,26.5,,12.4,
1,fair,m,b,10,3522,3,rw,13.6,,4.8,
