stageid,site,treatment,burn,plotnum,spp,sizeclass,count,seedlingradius,saplingradius,notes
1,crib,ls,b,14,wm,<7,0,5.64,11.28,
1,crib,ls,b,14,wm,<8,0,5.64,11.28,
1,crib,ls,b,14,wm,<9,0,5.64,11.28,
1,crib,ls,b,14,wm,<10,0,5.64,11.28,
1,crib,ls,nb,2,rw,<BH,2,5.64,11.28,
1,crib,ls,nb,2,rw,<2.5,18,5.64,11.28,
1,crib,ls,nb,2,rw,<5,2,5.64,11.28,
1,crib,ls,nb,2,rw,<6,1,5.64,11.28,
1,crib,ls,nb,2,rw,<7,0,5.64,11.28,
1,crib,ls,nb,2,rw,<8,0,5.64,11.28,
1,crib,ls,nb,2,rw,<9,0,5.64,11.28,
1,crib,ls,nb,2,rw,<10,0,5.64,11.28,
1,crib,ls,nb,2,to,<BH,59,5.64,11.28,
1,crib,ls,nb,2,to,<2.5,77,5.64,11.28,
1,crib,ls,nb,2,to,<5,5,5.64,11.28,
1,crib,ls,nb,2,to,<6,0,5.64,11.28,
1,crib,ls,nb,2,to,<7,1,5.64,11.28,
1,crib,ls,nb,2,to,<8,1,5.64,11.28,
1,crib,ls,nb,2,to,<9,0,5.64,11.28,
1,crib,ls,nb,2,to,<10,1,5.64,11.28,
1,crib,ls,nb,2,df,<BH,11,5.64,11.28,
1,crib,ls,nb,2,df,<2.5,4,5.64,11.28,
1,crib,ls,nb,2,df,<5,3,5.64,11.28,
1,crib,ls,nb,2,df,<6,1,5.64,11.28,
1,crib,ls,nb,2,df,<7,1,5.64,11.28,
1,crib,ls,nb,2,df,<8,0,5.64,11.28,
1,crib,ls,nb,2,df,<9,0,5.64,11.28,
1,crib,ls,nb,2,df,<10,0,5.64,11.28,
1,crib,ls,nb,4,rw,<BH,8,5.64,11.28,
1,crib,ls,nb,4,rw,<2.5,9,5.64,11.28,
1,crib,ls,nb,4,rw,<5,5,5.64,11.28,
1,crib,ls,nb,4,rw,<6,0,5.64,11.28,
1,crib,ls,nb,4,rw,<7,0,5.64,11.28,
1,crib,ls,nb,4,rw,<8,0,5.64,11.28,
1,crib,ls,nb,4,rw,<9,1,5.64,11.28,
1,crib,ls,nb,4,rw,<10,0,5.64,11.28,
1,crib,ls,nb,4,to,<BH,62,5.64,11.28,
1,crib,ls,nb,4,to,<2.5,53,5.64,11.28,
1,crib,ls,nb,4,to,<5,13,5.64,11.28,
1,crib,ls,nb,4,to,<6,1,5.64,11.28,
1,crib,ls,nb,4,to,<7,1,5.64,11.28,
1,crib,ls,nb,4,to,<8,1,5.64,11.28,
1,crib,ls,nb,4,to,<9,1,5.64,11.28,
1,crib,ls,nb,4,to,<10,0,5.64,11.28,
1,crib,ls,nb,4,gc,<BH,1,5.64,11.28,
1,crib,ls,nb,4,gc,<2.5,0,5.64,11.28,
1,crib,ls,nb,4,gc,<5,0,5.64,11.28,
1,crib,ls,nb,4,gc,<6,0,5.64,11.28,
1,crib,ls,nb,4,gc,<7,0,5.64,11.28,
1,crib,ls,nb,4,gc,<8,1,5.64,11.28,
1,crib,ls,nb,4,gc,<9,0,5.64,11.28,
1,crib,ls,nb,4,gc,<10,0,5.64,11.28,
1,crib,ls,nb,4,gf,<BH,1,5.64,11.28,
1,crib,ls,nb,4,gf,<2.5,5,5.64,11.28,
1,crib,ls,nb,4,gf,<5,2,5.64,11.28,
1,crib,ls,nb,4,gf,<6,0,5.64,11.28,
1,crib,ls,nb,4,gf,<7,0,5.64,11.28,
1,crib,ls,nb,4,gf,<8,0,5.64,11.28,
1,crib,ls,nb,4,gf,<9,0,5.64,11.28,
1,crib,ls,nb,4,gf,<10,0,5.64,11.28,
1,crib,ls,nb,8,rw,<BH,0,5.64,11.28,
1,crib,ls,nb,8,rw,<2.5,3,5.64,11.28,
1,crib,ls,nb,8,rw,<5,1,5.64,11.28,
1,crib,ls,nb,8,rw,<6,0,5.64,11.28,
1,crib,ls,nb,8,rw,<7,1,5.64,11.28,
1,crib,ls,nb,8,rw,<8,0,5.64,11.28,
1,crib,ls,nb,8,rw,<9,0,5.64,11.28,
1,crib,ls,nb,8,rw,<10,0,5.64,11.28,
1,crib,ls,nb,8,to,<BH,26,5.64,11.28,
1,crib,ls,nb,8,to,<2.5,20,5.64,11.28,
1,crib,ls,nb,8,to,<5,2,5.64,11.28,
1,crib,ls,nb,8,to,<6,0,5.64,11.28,
1,crib,ls,nb,8,to,<7,0,5.64,11.28,
1,crib,ls,nb,8,to,<8,0,5.64,11.28,
1,crib,ls,nb,8,to,<9,0,5.64,11.28,
1,crib,ls,nb,8,to,<10,0,5.64,11.28,
1,crib,ls,nb,8,df,<BH,11,5.64,11.28,
1,crib,ls,nb,8,df,<2.5,0,5.64,11.28,
1,crib,ls,nb,8,df,<5,0,5.64,11.28,
1,crib,ls,nb,8,df,<6,0,5.64,11.28,
1,crib,ls,nb,8,df,<7,0,5.64,11.28,
1,crib,ls,nb,8,df,<8,0,5.64,11.28,
1,crib,ls,nb,8,df,<9,0,5.64,11.28,
1,crib,ls,nb,8,df,<10,0,5.64,11.28,
1,crib,ls,nb,8,md,<BH,7,5.64,11.28,
1,crib,ls,nb,8,md,<2.5,0,5.64,11.28,
1,crib,ls,nb,8,md,<5,0,5.64,11.28,
1,crib,ls,nb,8,md,<6,0,5.64,11.28,
1,crib,ls,nb,8,md,<7,0,5.64,11.28,
1,crib,ls,nb,8,md,<8,0,5.64,11.28,
1,crib,ls,nb,8,md,<9,0,5.64,11.28,
1,crib,ls,nb,8,md,<10,0,5.64,11.28,
1,crib,ls,nb,9,rw,<BH,11,5.64,11.28,
1,crib,ls,nb,9,rw,<2.5,49,5.64,11.28,
1,crib,ls,nb,9,rw,<5,7,5.64,11.28,
1,crib,ls,nb,9,rw,<6,1,5.64,11.28,
1,crib,ls,nb,9,rw,<7,0,5.64,11.28,
1,crib,ls,nb,9,rw,<8,0,5.64,11.28,
1,crib,ls,nb,9,rw,<9,0,5.64,11.28,
1,crib,ls,nb,9,rw,<10,2,5.64,11.28,
1,crib,ls,nb,9,to,<BH,72,5.64,11.28,
1,crib,ls,nb,9,to,<2.5,127,5.64,11.28,
1,crib,ls,nb,9,to,<5,5,5.64,11.28,
1,crib,ls,nb,9,to,<6,1,5.64,11.28,
1,crib,ls,nb,9,to,<7,0,5.64,11.28,
1,crib,ls,nb,9,to,<8,1,5.64,11.28,
1,crib,ls,nb,9,to,<9,0,5.64,11.28,
1,crib,ls,nb,9,to,<10,0,5.64,11.28,
1,crib,ls,nb,9,df,<BH,4,5.64,11.28,
1,crib,ls,nb,9,df,<2.5,0,5.64,11.28,
1,crib,ls,nb,9,df,<5,0,5.64,11.28,
1,crib,ls,nb,9,df,<6,0,5.64,11.28,
1,crib,ls,nb,9,df,<7,0,5.64,11.28,
1,crib,ls,nb,9,df,<8,0,5.64,11.28,
1,crib,ls,nb,9,df,<9,0,5.64,11.28,
1,crib,ls,nb,9,df,<10,0,5.64,11.28,
1,crib,ls,nb,9,md,<BH,4,5.64,11.28,
1,crib,ls,nb,9,md,<2.5,1,5.64,11.28,
1,crib,ls,nb,9,md,<5,0,5.64,11.28,
1,crib,ls,nb,9,md,<6,0,5.64,11.28,
1,crib,ls,nb,9,md,<7,0,5.64,11.28,
1,crib,ls,nb,9,md,<8,0,5.64,11.28,
1,crib,ls,nb,9,md,<9,0,5.64,11.28,
1,crib,ls,nb,9,md,<10,0,5.64,11.28,
1,crib,ls,nb,9,wm,<BH,0,5.64,11.28,
1,crib,ls,nb,9,wm,<2.5,3,5.64,11.28,
1,crib,ls,nb,9,wm,<5,0,5.64,11.28,
1,crib,ls,nb,9,wm,<6,0,5.64,11.28,
1,crib,ls,nb,9,wm,<7,0,5.64,11.28,
1,crib,ls,nb,9,wm,<8,0,5.64,11.28,
1,crib,ls,nb,9,wm,<9,0,5.64,11.28,
1,crib,ls,nb,9,wm,<10,0,5.64,11.28,
1,crib,ls,nb,9,gc,<BH,0,5.64,11.28,
1,crib,ls,nb,9,gc,<2.5,1,5.64,11.28,
1,crib,ls,nb,9,gc,<5,0,5.64,11.28,
1,crib,ls,nb,9,gc,<6,0,5.64,11.28,
1,crib,ls,nb,9,gc,<7,0,5.64,11.28,
1,crib,ls,nb,9,gc,<8,0,5.64,11.28,
1,crib,ls,nb,9,gc,<9,0,5.64,11.28,
1,crib,ls,nb,9,gc,<10,0,5.64,11.28,
1,crib,ls,nb,11,rw,<BH,5,5.64,11.28,
1,crib,ls,nb,11,rw,<2.5,24,5.64,11.28,
1,crib,ls,nb,11,rw,<5,5,5.64,11.28,
1,crib,ls,nb,11,rw,<6,1,5.64,11.28,
1,crib,ls,nb,11,rw,<7,0,5.64,11.28,
1,crib,ls,nb,11,rw,<8,0,5.64,11.28,
1,crib,ls,nb,11,rw,<9,0,5.64,11.28,
1,crib,ls,nb,11,rw,<10,0,5.64,11.28,
1,crib,ls,nb,11,to,<BH,39,5.64,11.28,
1,crib,ls,nb,11,to,<2.5,46,5.64,11.28,
1,crib,ls,nb,11,to,<5,3,5.64,11.28,
1,crib,ls,nb,11,to,<6,0,5.64,11.28,
1,crib,ls,nb,11,to,<7,0,5.64,11.28,
1,crib,ls,nb,11,to,<8,0,5.64,11.28,
1,crib,ls,nb,11,to,<9,0,5.64,11.28,
1,crib,ls,nb,11,to,<10,0,5.64,11.28,
1,crib,ls,nb,11,df,<BH,4,5.64,11.28,
1,crib,ls,nb,11,df,<2.5,0,5.64,11.28,
1,crib,ls,nb,11,df,<5,0,5.64,11.28,
1,crib,ls,nb,11,df,<6,0,5.64,11.28,
1,crib,ls,nb,11,df,<7,0,5.64,11.28,
1,crib,ls,nb,11,df,<8,0,5.64,11.28,
1,crib,ls,nb,11,df,<9,0,5.64,11.28,
1,crib,ls,nb,11,df,<10,0,5.64,11.28,
1,crib,m,b,2,to,<BH,12,5.64,11.28,
1,crib,m,b,2,to,<2.5,7,5.64,11.28,
1,crib,m,b,2,to,<5,6,5.64,11.28,
1,crib,m,b,2,to,<6,2,5.64,11.28,
1,crib,m,b,2,to,<7,2,5.64,11.28,
1,crib,m,b,2,to,<8,7,5.64,11.28,
1,crib,m,b,2,to,<9,1,5.64,11.28,
1,crib,m,b,2,to,<10,1,5.64,11.28,
1,crib,m,b,2,rw,<BH,0,5.64,11.28,
1,crib,m,b,2,rw,<2.5,3,5.64,11.28,
1,crib,m,b,2,rw,<5,5,5.64,11.28,
1,crib,m,b,2,rw,<6,0,5.64,11.28,
1,crib,m,b,2,rw,<7,1,5.64,11.28,
1,crib,m,b,2,rw,<8,1,5.64,11.28,
1,crib,m,b,2,rw,<9,0,5.64,11.28,
1,crib,m,b,2,rw,<10,0,5.64,11.28,
1,crib,m,b,2,df,<BH,0,5.64,11.28,
1,crib,m,b,2,df,<2.5,0,5.64,11.28,
1,crib,m,b,2,df,<5,2,5.64,11.28,
1,crib,m,b,2,df,<6,5,5.64,11.28,
1,crib,m,b,2,df,<7,7,5.64,11.28,
1,crib,m,b,2,df,<8,3,5.64,11.28,
1,crib,m,b,2,df,<9,3,5.64,11.28,
1,crib,m,b,2,df,<10,2,5.64,11.28,
1,crib,m,b,2,gf,<BH,0,5.64,11.28,
1,crib,m,b,2,gf,<2.5,2,5.64,11.28,
1,crib,m,b,2,gf,<5,2,5.64,11.28,
1,crib,m,b,2,gf,<6,0,5.64,11.28,
1,crib,m,b,2,gf,<7,1,5.64,11.28,
1,crib,m,b,2,gf,<8,0,5.64,11.28,
1,crib,m,b,2,gf,<9,0,5.64,11.28,
1,crib,m,b,2,gf,<10,0,5.64,11.28,
1,crib,m,b,4,rw,<BH,4,5.64,11.28,
1,crib,m,b,4,rw,<2.5,11,5.64,11.28,
1,crib,m,b,4,rw,<5,3,5.64,11.28,
1,crib,m,b,4,rw,<6,4,5.64,11.28,
1,crib,m,b,4,rw,<7,1,5.64,11.28,
1,crib,m,b,4,rw,<8,1,5.64,11.28,
1,crib,m,b,4,rw,<9,0,5.64,11.28,
1,crib,m,b,4,rw,<10,0,5.64,11.28,
1,crib,m,b,4,to,<BH,26,5.64,11.28,
1,crib,m,b,4,to,<2.5,42,5.64,11.28,
1,crib,m,b,4,to,<5,23,5.64,11.28,
1,crib,m,b,4,to,<6,2,5.64,11.28,
1,crib,m,b,4,to,<7,2,5.64,11.28,
1,crib,m,b,4,to,<8,2,5.64,11.28,
1,crib,m,b,4,to,<9,3,5.64,11.28,
1,crib,m,b,4,to,<10,2,5.64,11.28,
1,crib,m,b,4,df,<BH,13,5.64,11.28,
1,crib,m,b,4,df,<2.5,12,5.64,11.28,
1,crib,m,b,4,df,<5,6,5.64,11.28,
1,crib,m,b,4,df,<6,2,5.64,11.28,
1,crib,m,b,4,df,<7,3,5.64,11.28,
1,crib,m,b,4,df,<8,2,5.64,11.28,
1,crib,m,b,4,df,<9,1,5.64,11.28,
1,crib,m,b,4,df,<10,0,5.64,11.28,
1,crib,m,b,4,md,<BH,1,5.64,11.28,
1,crib,m,b,4,md,<2.5,2,5.64,11.28,
1,crib,m,b,4,md,<5,0,5.64,11.28,
1,crib,m,b,4,md,<6,0,5.64,11.28,
1,crib,m,b,4,md,<7,0,5.64,11.28,
1,crib,m,b,4,md,<8,0,5.64,11.28,
1,crib,m,b,4,md,<9,0,5.64,11.28,
1,crib,m,b,4,md,<10,0,5.64,11.28,
1,crib,m,b,4,gf,<BH,7,5.64,11.28,
1,crib,m,b,4,gf,<2.5,10,5.64,11.28,
1,crib,m,b,4,gf,<5,2,5.64,11.28,
1,crib,m,b,4,gf,<6,0,5.64,11.28,
1,crib,m,b,4,gf,<7,1,5.64,11.28,
1,crib,m,b,4,gf,<8,2,5.64,11.28,
1,crib,m,b,4,gf,<9,0,5.64,11.28,
1,crib,m,b,4,gf,<10,1,5.64,11.28,
1,crib,m,b,12,to,<BH,16,5.64,11.28,
1,crib,m,b,12,to,<2.5,25,5.64,11.28,
1,crib,m,b,12,to,<5,7,5.64,11.28,
1,crib,m,b,12,to,<6,1,5.64,11.28,
1,crib,m,b,12,to,<7,1,5.64,11.28,
1,crib,m,b,12,to,<8,0,5.64,11.28,
1,crib,m,b,12,to,<9,0,5.64,11.28,
1,crib,m,b,12,to,<10,1,5.64,11.28,
1,crib,m,b,12,df,<BH,1,5.64,11.28,
1,crib,m,b,12,df,<2.5,6,5.64,11.28,
1,crib,m,b,12,df,<5,8,5.64,11.28,
1,crib,m,b,12,df,<6,5,5.64,11.28,
1,crib,m,b,12,df,<7,2,5.64,11.28,
1,crib,m,b,12,df,<8,1,5.64,11.28,
1,crib,m,b,12,df,<9,2,5.64,11.28,
1,crib,m,b,12,df,<10,0,5.64,11.28,
1,crib,m,b,12,gf,<BH,3,5.64,11.28,
1,crib,m,b,12,gf,<2.5,3,5.64,11.28,
1,crib,m,b,12,gf,<5,4,5.64,11.28,
1,crib,m,b,12,gf,<6,1,5.64,11.28,
1,crib,m,b,12,gf,<7,0,5.64,11.28,
1,crib,m,b,12,gf,<8,0,5.64,11.28,
1,crib,m,b,12,gf,<9,0,5.64,11.28,
1,crib,m,b,12,gf,<10,0,5.64,11.28,
1,crib,m,b,12,md,<BH,5,5.64,11.28,
1,crib,m,b,12,md,<2.5,0,5.64,11.28,
1,crib,m,b,12,md,<5,0,5.64,11.28,
1,crib,m,b,12,md,<6,0,5.64,11.28,
1,crib,m,b,12,md,<7,0,5.64,11.28,
1,crib,m,b,12,md,<8,0,5.64,11.28,
1,crib,m,b,12,md,<9,0,5.64,11.28,
1,crib,m,b,12,md,<10,0,5.64,11.28,
1,crib,m,b,12,wm,<BH,0,5.64,11.28,
1,crib,m,b,12,wm,<2.5,5,5.64,11.28,
1,crib,m,b,12,wm,<5,0,5.64,11.28,
1,crib,m,b,12,wm,<6,0,5.64,11.28,
1,crib,m,b,12,wm,<7,0,5.64,11.28,
1,crib,m,b,12,wm,<8,0,5.64,11.28,
1,crib,m,b,12,wm,<9,0,5.64,11.28,
1,crib,m,b,12,wm,<10,0,5.64,11.28,
1,crib,m,b,12,rw,<BH,24,5.64,11.28,
1,crib,m,b,12,rw,<2.5,85,5.64,11.28,
1,crib,m,b,12,rw,<5,21,5.64,11.28,
1,crib,m,b,12,rw,<6,2,5.64,11.28,
1,crib,m,b,12,rw,<7,3,5.64,11.28,
1,crib,m,b,12,rw,<8,0,5.64,11.28,
1,crib,m,b,12,rw,<9,0,5.64,11.28,
1,crib,m,b,12,rw,<10,0,5.64,11.28,
1,crib,m,b,10,rw,<BH,2,5.64,11.28,
1,crib,m,b,10,rw,<2.5,22,5.64,11.28,
1,crib,m,b,10,rw,<5,10,5.64,11.28,
1,crib,m,b,10,rw,<6,4,5.64,11.28,
1,crib,m,b,10,rw,<7,3,5.64,11.28,
1,crib,m,b,10,rw,<8,0,5.64,11.28,
1,crib,m,b,10,rw,<9,0,5.64,11.28,
1,crib,m,b,10,rw,<10,0,5.64,11.28,
1,crib,m,b,10,to,<BH,11,5.64,11.28,
1,crib,m,b,10,to,<2.5,25,5.64,11.28,
1,crib,m,b,10,to,<5,4,5.64,11.28,
1,crib,m,b,10,to,<6,2,5.64,11.28,
1,crib,m,b,10,to,<7,0,5.64,11.28,
1,crib,m,b,10,to,<8,1,5.64,11.28,
1,crib,m,b,10,to,<9,0,5.64,11.28,
1,crib,m,b,10,to,<10,0,5.64,11.28,
1,crib,m,b,10,df,<BH,2,5.64,11.28,
1,crib,m,b,10,df,<2.5,37,5.64,11.28,
1,crib,m,b,10,df,<5,31,5.64,11.28,
1,crib,m,b,10,df,<6,11,5.64,11.28,
1,crib,m,b,10,df,<7,7,5.64,11.28,
1,crib,m,b,10,df,<8,1,5.64,11.28,
1,crib,m,b,10,df,<9,2,5.64,11.28,
1,crib,m,b,10,df,<10,3,5.64,11.28,
1,crib,m,b,10,gf,<BH,0,5.64,11.28,
1,crib,m,b,10,gf,<2.5,1,5.64,11.28,
1,crib,m,b,10,gf,<5,11,5.64,11.28,
1,crib,m,b,10,gf,<6,0,5.64,11.28,
1,crib,m,b,10,gf,<7,2,5.64,11.28,
1,crib,m,b,10,gf,<8,0,5.64,11.28,
1,crib,m,b,10,gf,<9,0,5.64,11.28,
1,crib,m,b,10,gf,<10,2,5.64,11.28,
1,crib,m,b,10,wm,<BH,15,5.64,11.28,
1,crib,m,b,10,wm,<2.5,8,5.64,11.28,
1,crib,m,b,10,wm,<5,1,5.64,11.28,
1,crib,m,b,10,wm,<6,0,5.64,11.28,
1,crib,m,b,10,wm,<7,1,5.64,11.28,
1,crib,m,b,10,wm,<8,0,5.64,11.28,
1,crib,m,b,10,wm,<9,0,5.64,11.28,
1,crib,m,b,10,wm,<10,0,5.64,11.28,
1,crib,m,b,19,rw,<BH,5,5.64,11.28,
1,crib,m,b,19,rw,<2.5,21,5.64,11.28,
1,crib,m,b,19,rw,<5,11,5.64,11.28,
1,crib,m,b,19,rw,<6,4,5.64,11.28,
1,crib,m,b,19,rw,<7,2,5.64,11.28,
1,crib,m,b,19,rw,<8,0,5.64,11.28,
1,crib,m,b,19,rw,<9,0,5.64,11.28,
1,crib,m,b,19,rw,<10,1,5.64,11.28,
1,crib,m,b,19,to,<BH,9,5.64,11.28,
1,crib,m,b,19,to,<2.5,74,5.64,11.28,
1,crib,m,b,19,to,<5,8,5.64,11.28,
1,crib,m,b,19,to,<6,0,5.64,11.28,
1,crib,m,b,19,to,<7,1,5.64,11.28,
1,crib,m,b,19,to,<8,1,5.64,11.28,
1,crib,m,b,19,to,<9,0,5.64,11.28,
1,crib,m,b,19,to,<10,1,5.64,11.28,
1,crib,m,b,19,df,<BH,0,5.64,11.28,
1,crib,m,b,19,df,<2.5,0,5.64,11.28,
1,crib,m,b,19,df,<5,1,5.64,11.28,
1,crib,m,b,19,df,<6,0,5.64,11.28,
1,crib,m,b,19,df,<7,0,5.64,11.28,
1,crib,m,b,19,df,<8,0,5.64,11.28,
1,crib,m,b,19,df,<9,0,5.64,11.28,
1,crib,m,b,19,df,<10,0,5.64,11.28,
1,crib,m,b,19,gf,<BH,0,5.64,11.28,
1,crib,m,b,19,gf,<2.5,4,5.64,11.28,
1,crib,m,b,19,gf,<5,0,5.64,11.28,
1,crib,m,b,19,gf,<6,0,5.64,11.28,
1,crib,m,b,19,gf,<7,0,5.64,11.28,
1,crib,m,b,19,gf,<8,0,5.64,11.28,
1,crib,m,b,19,gf,<9,0,5.64,11.28,
1,crib,m,b,19,gf,<10,0,5.64,11.28,
1,crib,m,b,19,wm,<BH,0,5.64,11.28,
1,crib,m,b,19,wm,<2.5,1,5.64,11.28,
1,crib,m,b,19,wm,<5,0,5.64,11.28,
1,crib,m,b,19,wm,<6,0,5.64,11.28,
1,crib,m,b,19,wm,<7,0,5.64,11.28,
1,crib,m,b,19,wm,<8,0,5.64,11.28,
1,crib,m,b,19,wm,<9,0,5.64,11.28,
1,crib,m,b,19,wm,<10,0,5.64,11.28,
1,crib,m,b,19,cb,<BH,0,5.64,11.28,
1,crib,m,b,19,cb,<2.5,3,5.64,11.28,
1,crib,m,b,19,cb,<5,0,5.64,11.28,
1,crib,m,b,19,cb,<6,0,5.64,11.28,
1,crib,m,b,19,cb,<7,0,5.64,11.28,
1,crib,m,b,19,cb,<8,0,5.64,11.28,
1,crib,m,b,19,cb,<9,0,5.64,11.28,
1,crib,m,b,19,cb,<10,0,5.64,11.28,
1,crib,m,b,19,gc,<BH,0,5.64,11.28,
1,crib,m,b,19,gc,<2.5,1,5.64,11.28,
1,crib,m,b,19,gc,<5,0,5.64,11.28,
1,crib,m,b,19,gc,<6,0,5.64,11.28,
1,crib,m,b,19,gc,<7,0,5.64,11.28,
1,crib,m,b,19,gc,<8,0,5.64,11.28,
1,crib,m,b,19,gc,<9,0,5.64,11.28,
1,crib,m,b,19,gc,<10,0,5.64,11.28,
1,crib,m,nb,1,rw,<BH,8,5.64,11.28,
1,crib,m,nb,1,rw,<2.5,23,5.64,11.28,
1,crib,m,nb,1,rw,<5,5,5.64,11.28,
1,crib,m,nb,1,rw,<6,1,5.64,11.28,
1,crib,m,nb,1,rw,<7,0,5.64,11.28,
1,crib,m,nb,1,rw,<8,0,5.64,11.28,
1,crib,m,nb,1,rw,<9,0,5.64,11.28,
1,crib,m,nb,1,rw,<10,0,5.64,11.28,
1,crib,m,nb,1,to,<BH,17,5.64,11.28,
1,crib,m,nb,1,to,<2.5,68,5.64,11.28,
1,crib,m,nb,1,to,<5,20,5.64,11.28,
1,crib,m,nb,1,to,<6,1,5.64,11.28,
1,crib,m,nb,1,to,<7,1,5.64,11.28,
1,crib,m,nb,1,to,<8,0,5.64,11.28,
1,crib,m,nb,1,to,<9,0,5.64,11.28,
1,crib,m,nb,1,to,<10,1,5.64,11.28,
1,crib,m,nb,1,df,<BH,106,5.64,11.28,
1,crib,m,nb,1,df,<2.5,0,5.64,11.28,
1,crib,m,nb,1,df,<5,0,5.64,11.28,
1,crib,m,nb,1,df,<6,0,5.64,11.28,
1,crib,m,nb,1,df,<7,0,5.64,11.28,
1,crib,m,nb,1,df,<8,0,5.64,11.28,
1,crib,m,nb,1,df,<9,0,5.64,11.28,
1,crib,m,nb,1,df,<10,1,5.64,11.28,
1,crib,m,nb,1,gf,<BH,3,5.64,11.28,
1,crib,m,nb,1,gf,<2.5,0,5.64,11.28,
1,crib,m,nb,1,gf,<5,1,5.64,11.28,
1,crib,m,nb,1,gf,<6,0,5.64,11.28,
1,crib,m,nb,1,gf,<7,0,5.64,11.28,
1,crib,m,nb,1,gf,<8,0,5.64,11.28,
1,crib,m,nb,1,gf,<9,0,5.64,11.28,
1,crib,m,nb,1,gf,<10,0,5.64,11.28,
1,crib,m,nb,1,wm,<BH,3,5.64,11.28,
1,crib,m,nb,1,wm,<2.5,7,5.64,11.28,
1,crib,m,nb,1,wm,<5,0,5.64,11.28,
1,crib,m,nb,1,wm,<6,0,5.64,11.28,
1,crib,m,nb,1,wm,<7,0,5.64,11.28,
1,crib,m,nb,1,wm,<8,0,5.64,11.28,
1,crib,m,nb,1,wm,<9,0,5.64,11.28,
1,crib,m,nb,1,wm,<10,0,5.64,11.28,
1,crib,m,nb,1,md,<BH,31,5.64,11.28,
1,crib,m,nb,1,md,<2.5,1,5.64,11.28,
1,crib,m,nb,1,md,<5,0,5.64,11.28,
1,crib,m,nb,1,md,<6,0,5.64,11.28,
1,crib,m,nb,1,md,<7,0,5.64,11.28,
1,crib,m,nb,1,md,<8,0,5.64,11.28,
1,crib,m,nb,1,md,<9,0,5.64,11.28,
1,crib,m,nb,1,md,<10,0,5.64,11.28,
1,crib,m,nb,5,rw,<BH,8,5.64,11.28,
1,crib,m,nb,5,rw,<2.5,12,5.64,11.28,
1,crib,m,nb,5,rw,<5,19,5.64,11.28,
1,crib,m,nb,5,rw,<6,3,5.64,11.28,
1,crib,m,nb,5,rw,<7,1,5.64,11.28,
1,crib,m,nb,5,rw,<8,0,5.64,11.28,
1,crib,m,nb,5,rw,<9,2,5.64,11.28,
1,crib,m,nb,5,rw,<10,0,5.64,11.28,
1,crib,m,nb,5,to,<BH,100,5.64,11.28,
1,crib,m,nb,5,to,<2.5,39,5.64,11.28,
1,crib,m,nb,5,to,<5,40,5.64,11.28,
1,crib,m,nb,5,to,<6,9,5.64,11.28,
1,crib,m,nb,5,to,<7,3,5.64,11.28,
1,crib,m,nb,5,to,<8,4,5.64,11.28,
1,crib,m,nb,5,to,<9,3,5.64,11.28,
1,crib,m,nb,5,to,<10,1,5.64,11.28,
1,crib,m,nb,5,df,<BH,0,5.64,11.28,
1,crib,m,nb,5,df,<2.5,5,5.64,11.28,
1,crib,m,nb,5,df,<5,0,5.64,11.28,
1,crib,m,nb,5,df,<6,0,5.64,11.28,
1,crib,m,nb,5,df,<7,0,5.64,11.28,
1,crib,m,nb,5,df,<8,0,5.64,11.28,
1,crib,m,nb,5,df,<9,0,5.64,11.28,
1,crib,m,nb,5,df,<10,0,5.64,11.28,
1,crib,m,nb,3,rw,<BH,22,5.64,11.28,
1,crib,m,nb,3,rw,<2.5,29,5.64,11.28,
1,crib,m,nb,3,rw,<5,7,5.64,11.28,
1,crib,m,nb,3,rw,<6,2,5.64,11.28,
1,crib,m,nb,3,rw,<7,1,5.64,11.28,
1,crib,m,nb,3,rw,<8,0,5.64,11.28,
1,crib,m,nb,3,rw,<9,3,5.64,11.28,
1,crib,m,nb,3,rw,<10,0,5.64,11.28,
1,crib,m,nb,3,to,<BH,19,5.64,11.28,
1,crib,m,nb,3,to,<2.5,61,5.64,11.28,
1,crib,m,nb,3,to,<5,4,5.64,11.28,
1,crib,m,nb,3,to,<6,1,5.64,11.28,
1,crib,m,nb,3,to,<7,1,5.64,11.28,
1,crib,m,nb,3,to,<8,0,5.64,11.28,
1,crib,m,nb,3,to,<9,0,5.64,11.28,
1,crib,m,nb,3,to,<10,0,5.64,11.28,
1,crib,m,nb,3,df,<BH,27,5.64,11.28,
1,crib,m,nb,3,df,<2.5,27,5.64,11.28,
1,crib,m,nb,3,df,<5,9,5.64,11.28,
1,crib,m,nb,3,df,<6,3,5.64,11.28,
1,crib,m,nb,3,df,<7,0,5.64,11.28,
1,crib,m,nb,3,df,<8,1,5.64,11.28,
1,crib,m,nb,3,df,<9,0,5.64,11.28,
1,crib,m,nb,3,df,<10,1,5.64,11.28,
1,crib,m,nb,3,gf,<BH,2,5.64,11.28,
1,crib,m,nb,3,gf,<2.5,2,5.64,11.28,
1,crib,m,nb,3,gf,<5,0,5.64,11.28,
1,crib,m,nb,3,gf,<6,0,5.64,11.28,
1,crib,m,nb,3,gf,<7,0,5.64,11.28,
1,crib,m,nb,3,gf,<8,0,5.64,11.28,
1,crib,m,nb,3,gf,<9,0,5.64,11.28,
1,crib,m,nb,3,gf,<10,0,5.64,11.28,
1,crib,m,nb,3,wm,<BH,3,5.64,11.28,
